site,PONTO,TIPO,wl_nm,refl_img
IPIXUNA,IPA006,AGUA,1078.2161,0.473685831
IPIXUNA,IPA006,AGUA,1088.761,0.471946299
IPIXUNA,IPA006,AGUA,1099.2776,0.458533615
IPIXUNA,IPA006,AGUA,1109.8894,0.448569477
IPIXUNA,IPA006,AGUA,1120.6759,0.457862198
IPIXUNA,IPA006,AGUA,1131.3048,0.669077575
IPIXUNA,IPA006,AGUA,1142.0703,0.505104125
IPIXUNA,IPA006,AGUA,1152.6501,0.391119242
IPIXUNA,IPA006,AGUA,1163.676,0.377004653
IPIXUNA,IPA006,AGUA,1174.7142,0.366689563
IPIXUNA,IPA006,AGUA,1185.5884,0.37705043
IPIXUNA,IPA006,AGUA,1196.3394,0.384756237
IPIXUNA,IPA006,AGUA,1207.2737,0.379095137
IPIXUNA,IPA006,AGUA,1217.8635,0.386572063
IPIXUNA,IPA006,AGUA,1229.1852,0.394644082
IPIXUNA,IPA006,AGUA,1240.2145,0.401876867
IPIXUNA,IPA006,AGUA,1250.9799,0.425574124
IPIXUNA,IPA006,AGUA,1262.5322,0.450949878
IPIXUNA,IPA006,AGUA,1273.4963,0.459403366
IPIXUNA,IPA006,AGUA,1284.4878,0.423544675
IPIXUNA,IPA006,AGUA,1295.4218,0.389410228
IPIXUNA,IPA006,AGUA,1306.218,0.361974508
IPIXUNA,IPA006,AGUA,1317.2566,0.348043025
IPIXUNA,IPA006,AGUA,1328.2993,0.331502259
IPIXUNA,IPA006,AGUA,1339.1294,0.403448552
IPIXUNA,IPA006,AGUA,1459.3157,0.444220632
IPIXUNA,IPA006,AGUA,1469.9308,0.340184629
IPIXUNA,IPA006,AGUA,1480.8422,0.193911657
IPIXUNA,IPA006,AGUA,1491.4292,0.12968643
IPIXUNA,IPA006,AGUA,1502.0236,0.109575033
IPIXUNA,IPA006,AGUA,1512.6333,0.118913561
IPIXUNA,IPA006,AGUA,1523.2222,0.124910355
IPIXUNA,IPA006,AGUA,1533.7764,0.130373091
IPIXUNA,IPA006,AGUA,1544.2262,0.137834743
IPIXUNA,IPA006,AGUA,1554.8168,0.146334022
IPIXUNA,IPA006,AGUA,1565.3688,0.154238194
IPIXUNA,IPA006,AGUA,1575.6274,0.1645533
IPIXUNA,IPA006,AGUA,1585.8597,0.174029142
IPIXUNA,IPA006,AGUA,1596.2454,0.179095134
IPIXUNA,IPA006,AGUA,1606.4913,0.185229272
IPIXUNA,IPA006,AGUA,1616.8336,0.191699088
IPIXUNA,IPA006,AGUA,1627.021,0.192523077
IPIXUNA,IPA006,AGUA,1637.0919,0.192294195
IPIXUNA,IPA006,AGUA,1647.2316,0.195681691
IPIXUNA,IPA006,AGUA,1656.933,0.197619587
IPIXUNA,IPA006,AGUA,1667.1851,0.198092625
IPIXUNA,IPA006,AGUA,1677.3193,0.198931873
IPIXUNA,IPA006,AGUA,1687.4269,0.198046848
IPIXUNA,IPA006,AGUA,1697.2943,0.193896398
IPIXUNA,IPA006,AGUA,1707.0945,0.19021897
IPIXUNA,IPA006,AGUA,1716.8589,0.188555732
IPIXUNA,IPA006,AGUA,1726.6516,0.183794916
IPIXUNA,IPA006,AGUA,1736.4883,0.181414515
IPIXUNA,IPA006,AGUA,1746.2192,0.171145186
IPIXUNA,IPA006,AGUA,1755.833,0.171190962
IPIXUNA,IPA006,AGUA,1765.5127,0.16870375
IPIXUNA,IPA006,AGUA,1775.1178,0.17152667
IPIXUNA,IPA006,AGUA,1784.7173,0.203265429
IPIXUNA,IPA006,AGUA,1793.9531,0.281574726
IPIXUNA,IPA006,AGUA,1958.6244,0.279865712
IPIXUNA,IPA006,AGUA,1967.3418,0.093766689
IPIXUNA,IPA006,AGUA,1976.0129,0.049393453
IPIXUNA,IPA006,AGUA,1984.853,0.03978027
IPIXUNA,IPA006,AGUA,1993.5482,0.05333028
IPIXUNA,IPA006,AGUA,2002.1106,0.067841612
IPIXUNA,IPA006,AGUA,2010.6614,0.084901199
IPIXUNA,IPA006,AGUA,2019.3214,0.063309684
IPIXUNA,IPA006,AGUA,2027.7267,0.054261081
IPIXUNA,IPA006,AGUA,2036.2607,0.052689403
IPIXUNA,IPA006,AGUA,2044.6809,0.058609903
IPIXUNA,IPA006,AGUA,2053.0078,0.063645378
IPIXUNA,IPA006,AGUA,2061.3787,0.067704283
IPIXUNA,IPA006,AGUA,2069.7957,0.064530402
IPIXUNA,IPA006,AGUA,2077.9915,0.066147856
IPIXUNA,IPA006,AGUA,2086.3823,0.066010527
IPIXUNA,IPA006,AGUA,2094.6252,0.065751128
IPIXUNA,IPA006,AGUA,2102.8213,0.067719541
IPIXUNA,IPA006,AGUA,2111.0391,0.070191503
IPIXUNA,IPA006,AGUA,2119.2314,0.071061268
IPIXUNA,IPA006,AGUA,2127.3372,0.072693981
IPIXUNA,IPA006,AGUA,2135.5103,0.075577937
IPIXUNA,IPA006,AGUA,2143.4656,0.080354013
IPIXUNA,IPA006,AGUA,2151.3862,0.078324556
IPIXUNA,IPA006,AGUA,2159.564,0.082215607
IPIXUNA,IPA006,AGUA,2167.4849,0.087266348
IPIXUNA,IPA006,AGUA,2175.3442,0.087129012
IPIXUNA,IPA006,AGUA,2183.4202,0.090959027
IPIXUNA,IPA006,AGUA,2191.1003,0.091691464
IPIXUNA,IPA006,AGUA,2199.1353,0.091432057
IPIXUNA,IPA006,AGUA,2206.843,0.09718471
IPIXUNA,IPA006,AGUA,2214.625,0.095201038
IPIXUNA,IPA006,AGUA,2222.4263,0.093049519
IPIXUNA,IPA006,AGUA,2230.0076,0.090684369
IPIXUNA,IPA006,AGUA,2237.9041,0.092133977
IPIXUNA,IPA006,AGUA,2245.4485,0.093675137
IPIXUNA,IPA006,AGUA,2253.1104,0.088715956
IPIXUNA,IPA006,AGUA,2260.8665,0.088715956
IPIXUNA,IPA006,AGUA,2268.2883,0.083619438
IPIXUNA,IPA006,AGUA,2276.0537,0.083787292
IPIXUNA,IPA006,AGUA,2283.4934,0.081635766
IPIXUNA,IPA006,AGUA,2290.8267,0.077973604
IPIXUNA,IPA006,AGUA,2298.6094,0.074464031
IPIXUNA,IPA006,AGUA,2305.7227,0.07283131
IPIXUNA,IPA006,AGUA,2313.2007,0.061966889
IPIXUNA,IPA006,AGUA,2320.8955,0.060028993
IPIXUNA,IPA006,AGUA,2327.8242,0.063569084
IPIXUNA,IPA006,AGUA,2335.5264,0.067841612
IPIXUNA,IPA006,AGUA,2342.8228,0.060517281
IPIXUNA,IPA006,AGUA,2349.7915,0.057587549
IPIXUNA,IPA006,AGUA,2357.2937,0.039215688
IPIXUNA,IPA006,AGUA,2364.5945,0.037308309
IPIXUNA,IPA006,AGUA,2371.5522,0.032135502
IPIXUNA,IPA006,AGUA,2378.771,0.029617762
IPIXUNA,IPA006,AGUA,2386.0618,0.031830318
IPIXUNA,IPA006,AGUA,2393.0388,0.030273899
IPIXUNA,IPA006,AGUA,2400.0359,0.030685892
IPIXUNA,IPA006,AGUA,2407.6045,0.026321813
IPIXUNA,IPA006,AGUA,2414.3567,0.023636226
IPIXUNA,IPA006,AGUA,2421.2373,0.021316854
IPIXUNA,IPA006,AGUA,2428.6677,0.026138704
IPIXUNA,IPA006,AGUA,2435.5442,0.024216067
IPIXUNA,IPA006,AGUA,2442.4031,0.024628062
IPIXUNA,IPA006,AGUA,2449.1423,0.020889601
IPIXUNA,IPA006,AGUA,2456.5857,0.018402381
IPIXUNA,IPA006,AGUA,2463.0303,0.023285268
IPIXUNA,IPA006,AGUA,2469.6272,0.024246586
IPIXUNA,IPA006,AGUA,2477.0549,0.016769664
IPIXUNA,IPA006,AGUA,2483.793,0.020080874
IPIXUNA,IPA006,AGUA,2490.2192,0.02169833
IPIXUNA,IPA006,AGUA,2497.1155,0.021850919
IPIXUNA,IPA007,AGUA,406.99341,0.059967957
IPIXUNA,IPA007,AGUA,415.83899,0.055573359
IPIXUNA,IPA007,AGUA,423.78476,0.052826732
IPIXUNA,IPA007,AGUA,431.33469,0.057053484
IPIXUNA,IPA007,AGUA,438.65689,0.07000839
IPIXUNA,IPA007,AGUA,446.01471,0.065369651
IPIXUNA,IPA007,AGUA,453.38947,0.064499885
IPIXUNA,IPA007,AGUA,460.73175,0.06468299
IPIXUNA,IPA007,AGUA,468.09842,0.061112382
IPIXUNA,IPA007,AGUA,475.31885,0.068406194
IPIXUNA,IPA007,AGUA,482.54816,0.066834517
IPIXUNA,IPA007,AGUA,489.79486000000003,0.074876018
IPIXUNA,IPA007,AGUA,497.05865,0.072159916
IPIXUNA,IPA007,AGUA,504.51172,0.079545282
IPIXUNA,IPA007,AGUA,512.04639,0.078706034
IPIXUNA,IPA007,AGUA,519.54376,0.087464713
IPIXUNA,IPA007,AGUA,527.3053,0.095124744
IPIXUNA,IPA007,AGUA,535.05255,0.106919967
IPIXUNA,IPA007,AGUA,542.88513,0.116182193
IPIXUNA,IPA007,AGUA,550.91461,0.122270539
IPIXUNA,IPA007,AGUA,559.02026,0.123476006
IPIXUNA,IPA007,AGUA,567.20612,0.125993744
IPIXUNA,IPA007,AGUA,575.48682,0.130220488
IPIXUNA,IPA007,AGUA,583.84412,0.135561153
IPIXUNA,IPA007,AGUA,592.33899,0.129152358
IPIXUNA,IPA007,AGUA,601.0144,0.137575343
IPIXUNA,IPA007,AGUA,609.95819,0.143877313
IPIXUNA,IPA007,AGUA,618.71997,0.148348212
IPIXUNA,IPA007,AGUA,627.77844,0.15184252
IPIXUNA,IPA007,AGUA,636.67627,0.154222935
IPIXUNA,IPA007,AGUA,645.96381,0.155016407
IPIXUNA,IPA007,AGUA,655.41876,0.152910665
IPIXUNA,IPA007,AGUA,664.8941,0.158419162
IPIXUNA,IPA007,AGUA,674.46436,0.1600824
IPIXUNA,IPA007,AGUA,684.13727,0.165239945
IPIXUNA,IPA007,AGUA,694.12836,0.182055384
IPIXUNA,IPA007,AGUA,703.737,0.186099038
IPIXUNA,IPA007,AGUA,713.72687,0.205935761
IPIXUNA,IPA007,AGUA,723.87994,0.219043255
IPIXUNA,IPA007,AGUA,733.9552,0.230487525
IPIXUNA,IPA007,AGUA,744.14954,0.255481809
IPIXUNA,IPA007,AGUA,754.4696,0.279652089
IPIXUNA,IPA007,AGUA,764.85645,0.295475692
IPIXUNA,IPA007,AGUA,775.2735,0.310521096
IPIXUNA,IPA007,AGUA,785.65955,0.283741504
IPIXUNA,IPA007,AGUA,796.12701,0.286655992
IPIXUNA,IPA007,AGUA,806.71106,0.29951933
IPIXUNA,IPA007,AGUA,817.31104,0.277363241
IPIXUNA,IPA007,AGUA,827.91949,0.287708849
IPIXUNA,IPA007,AGUA,838.52722000000006,0.29486534
IPIXUNA,IPA007,AGUA,849.20996,0.300480664
IPIXUNA,IPA007,AGUA,859.97314,0.303944468
IPIXUNA,IPA007,AGUA,870.74255,0.304264903
IPIXUNA,IPA007,AGUA,881.45605,0.316365302
IPIXUNA,IPA007,AGUA,892.08093,0.315205604
IPIXUNA,IPA007,AGUA,902.80164,0.293339431
IPIXUNA,IPA007,AGUA,913.44507,0.275715262
IPIXUNA,IPA007,AGUA,923.9502,0.312764168
IPIXUNA,IPA007,AGUA,934.11206,0.321965367
IPIXUNA,IPA007,AGUA,944.62732,0.337972075
IPIXUNA,IPA007,AGUA,956.27148,0.277515829
IPIXUNA,IPA007,AGUA,967.02667,0.251377136
IPIXUNA,IPA007,AGUA,977.36542,0.265140772
IPIXUNA,IPA007,AGUA,943.35791,0.234668493
IPIXUNA,IPA007,AGUA,951.40143,0.241123065
IPIXUNA,IPA007,AGUA,959.974,0.214847028
IPIXUNA,IPA007,AGUA,969.84491,0.252109557
IPIXUNA,IPA007,AGUA,979.224,0.256275266
IPIXUNA,IPA007,AGUA,988.91791,0.267826349
IPIXUNA,IPA007,AGUA,998.9082,0.278187215
IPIXUNA,IPA007,AGUA,1008.6443,0.277103841
IPIXUNA,IPA007,AGUA,1018.5357,0.28429085
IPIXUNA,IPA007,AGUA,1029.344,0.292820632
IPIXUNA,IPA007,AGUA,1037.9878,0.294041365
IPIXUNA,IPA007,AGUA,1047.675,0.296665907
IPIXUNA,IPA007,AGUA,1057.5737,0.301319897
IPIXUNA,IPA007,AGUA,1067.7948,0.300556958
IPIXUNA,IPA007,AGUA,1078.2161,0.293751419
IPIXUNA,IPA007,AGUA,1088.761,0.334447235
IPIXUNA,IPA007,AGUA,1099.2776,0.276050955
IPIXUNA,IPA007,AGUA,1109.8894,0.269459069
IPIXUNA,IPA007,AGUA,1120.6759,0.285160601
IPIXUNA,IPA007,AGUA,1131.3048,0.4199588
IPIXUNA,IPA007,AGUA,1142.0703,0.322636753
IPIXUNA,IPA007,AGUA,1152.6501,0.261020839
IPIXUNA,IPA007,AGUA,1163.676,0.256290525
IPIXUNA,IPA007,AGUA,1174.7142,0.256397337
IPIXUNA,IPA007,AGUA,1185.5884,0.267139703
IPIXUNA,IPA007,AGUA,1196.3394,0.263004512
IPIXUNA,IPA007,AGUA,1207.2737,0.272602439
IPIXUNA,IPA007,AGUA,1217.8635,0.277439535
IPIXUNA,IPA007,AGUA,1229.1852,0.283405811
IPIXUNA,IPA007,AGUA,1240.2145,0.288746476
IPIXUNA,IPA007,AGUA,1250.9799,0.304142833
IPIXUNA,IPA007,AGUA,1262.5322,0.323155552
IPIXUNA,IPA007,AGUA,1273.4963,0.330296785
IPIXUNA,IPA007,AGUA,1284.4878,0.301258862
IPIXUNA,IPA007,AGUA,1295.4218,0.276920736
IPIXUNA,IPA007,AGUA,1306.218,0.257877469
IPIXUNA,IPA007,AGUA,1317.2566,0.251148254
IPIXUNA,IPA007,AGUA,1328.2993,0.240039676
IPIXUNA,IPA007,AGUA,1339.1294,0.290562302
IPIXUNA,IPA007,AGUA,1459.3157,0.333348602
IPIXUNA,IPA007,AGUA,1469.9308,0.261188686
IPIXUNA,IPA007,AGUA,1480.8422,0.177431911
IPIXUNA,IPA007,AGUA,1491.4292,0.14888227
IPIXUNA,IPA007,AGUA,1502.0236,0.152376592
IPIXUNA,IPA007,AGUA,1512.6333,0.166018158
IPIXUNA,IPA007,AGUA,1523.2222,0.175753415
IPIXUNA,IPA007,AGUA,1533.7764,0.180544749
IPIXUNA,IPA007,AGUA,1544.2262,0.186205849
IPIXUNA,IPA007,AGUA,1554.8168,0.191729605
IPIXUNA,IPA007,AGUA,1565.3688,0.198748767
IPIXUNA,IPA007,AGUA,1575.6274,0.205981538
IPIXUNA,IPA007,AGUA,1585.8597,0.213916227
IPIXUNA,IPA007,AGUA,1596.2454,0.216433972
IPIXUNA,IPA007,AGUA,1606.4913,0.219073772
IPIXUNA,IPA007,AGUA,1616.8336,0.221332118
IPIXUNA,IPA007,AGUA,1627.021,0.219943538
IPIXUNA,IPA007,AGUA,1637.0919,0.219623104
IPIXUNA,IPA007,AGUA,1647.2316,0.221011668
IPIXUNA,IPA007,AGUA,1656.933,0.221499965
IPIXUNA,IPA007,AGUA,1667.1851,0.223086894
IPIXUNA,IPA007,AGUA,1677.3193,0.226520181
IPIXUNA,IPA007,AGUA,1687.4269,0.223605707
IPIXUNA,IPA007,AGUA,1697.2943,0.222476542
IPIXUNA,IPA007,AGUA,1707.0945,0.219027996
IPIXUNA,IPA007,AGUA,1716.8589,0.22017242
IPIXUNA,IPA007,AGUA,1726.6516,0.216601819
IPIXUNA,IPA007,AGUA,1736.4883,0.212314025
IPIXUNA,IPA007,AGUA,1746.2192,0.201419085
IPIXUNA,IPA007,AGUA,1755.833,0.20073244
IPIXUNA,IPA007,AGUA,1765.5127,0.192904562
IPIXUNA,IPA007,AGUA,1775.1178,0.18644999
IPIXUNA,IPA007,AGUA,1784.7173,0.201098651
IPIXUNA,IPA007,AGUA,1793.9531,0.256260008
IPIXUNA,IPA007,AGUA,1958.6244,0.217822537
IPIXUNA,IPA007,AGUA,1967.3418,0.116807811
IPIXUNA,IPA007,AGUA,1976.0129,0.089997709
IPIXUNA,IPA007,AGUA,1984.853,0.091859311
IPIXUNA,IPA007,AGUA,1993.5482,0.11172656
IPIXUNA,IPA007,AGUA,2002.1106,0.111116201
IPIXUNA,IPA007,AGUA,2010.6614,0.139131755
IPIXUNA,IPA007,AGUA,2019.3214,0.105729766
IPIXUNA,IPA007,AGUA,2027.7267,0.118165866
IPIXUNA,IPA007,AGUA,2036.2607,0.127351791
IPIXUNA,IPA007,AGUA,2044.6809,0.136629283
IPIXUNA,IPA007,AGUA,2053.0078,0.138460368
IPIXUNA,IPA007,AGUA,2061.3787,0.15051499
IPIXUNA,IPA007,AGUA,2069.7957,0.137209132
IPIXUNA,IPA007,AGUA,2077.9915,0.146669716
IPIXUNA,IPA007,AGUA,2086.3823,0.144151986
IPIXUNA,IPA007,AGUA,2094.6252,0.144701302
IPIXUNA,IPA007,AGUA,2102.8213,0.144213021
IPIXUNA,IPA007,AGUA,2111.0391,0.147142753
IPIXUNA,IPA007,AGUA,2119.2314,0.145357445
IPIXUNA,IPA007,AGUA,2127.3372,0.151110098
IPIXUNA,IPA007,AGUA,2135.5103,0.156664371
IPIXUNA,IPA007,AGUA,2143.4656,0.161852449
IPIXUNA,IPA007,AGUA,2151.3862,0.154406041
IPIXUNA,IPA007,AGUA,2159.564,0.153749898
IPIXUNA,IPA007,AGUA,2167.4849,0.16064699
IPIXUNA,IPA007,AGUA,2175.3442,0.158358127
IPIXUNA,IPA007,AGUA,2183.4202,0.155901432
IPIXUNA,IPA007,AGUA,2191.1003,0.160631716
IPIXUNA,IPA007,AGUA,2199.1353,0.154863819
IPIXUNA,IPA007,AGUA,2206.843,0.158541232
IPIXUNA,IPA007,AGUA,2214.625,0.162432283
IPIXUNA,IPA007,AGUA,2222.4263,0.159044787
IPIXUNA,IPA007,AGUA,2230.0076,0.16183719
IPIXUNA,IPA007,AGUA,2237.9041,0.16435492
IPIXUNA,IPA007,AGUA,2245.4485,0.165758759
IPIXUNA,IPA007,AGUA,2253.1104,0.161989778
IPIXUNA,IPA007,AGUA,2260.8665,0.164431214
IPIXUNA,IPA007,AGUA,2268.2883,0.161669344
IPIXUNA,IPA007,AGUA,2276.0537,0.157183185
IPIXUNA,IPA007,AGUA,2283.4934,0.156832233
IPIXUNA,IPA007,AGUA,2290.8267,0.150698096
IPIXUNA,IPA007,AGUA,2298.6094,0.147905692
IPIXUNA,IPA007,AGUA,2305.7227,0.145220116
IPIXUNA,IPA007,AGUA,2313.2007,0.126009002
IPIXUNA,IPA007,AGUA,2320.8955,0.1172961
IPIXUNA,IPA007,AGUA,2327.8242,0.126634628
IPIXUNA,IPA007,AGUA,2335.5264,0.129335463
IPIXUNA,IPA007,AGUA,2342.8228,0.119707026
IPIXUNA,IPA007,AGUA,2349.7915,0.104707405
IPIXUNA,IPA007,AGUA,2357.2937,0.074052036
IPIXUNA,IPA007,AGUA,2364.5945,0.070145726
IPIXUNA,IPA007,AGUA,2371.5522,0.055100329
IPIXUNA,IPA007,AGUA,2378.771,0.048020143
IPIXUNA,IPA007,AGUA,2386.0618,0.045685511
IPIXUNA,IPA007,AGUA,2393.0388,0.045471884
IPIXUNA,IPA007,AGUA,2400.0359,0.048722059
IPIXUNA,IPA007,AGUA,2407.6045,0.038132295
IPIXUNA,IPA007,AGUA,2414.3567,0.032013427
IPIXUNA,IPA007,AGUA,2421.2373,0.029159991
IPIXUNA,IPA007,AGUA,2428.6677,0.036743727
IPIXUNA,IPA007,AGUA,2435.5442,0.032776378
IPIXUNA,IPA007,AGUA,2442.4031,0.032257572
IPIXUNA,IPA007,AGUA,2449.1423,0.022339208
IPIXUNA,IPA007,AGUA,2456.5857,0.026276035
IPIXUNA,IPA007,AGUA,2463.0303,0.027328908
IPIXUNA,IPA007,AGUA,2469.6272,0.022476539
IPIXUNA,IPA007,AGUA,2477.0549,0.018387122
IPIXUNA,IPA007,AGUA,2483.793,0.019760434
IPIXUNA,IPA007,AGUA,2490.2192,0.023804074
IPIXUNA,IPA007,AGUA,2497.1155,0.032700084
IPIXUNA,IPA008,AGUA,406.99341,0.044861525
IPIXUNA,IPA008,AGUA,415.83899,0.015426871
IPIXUNA,IPA008,AGUA,423.78476,0.015915159
IPIXUNA,IPA008,AGUA,431.33469,0.008987564
IPIXUNA,IPA008,AGUA,438.65689,0.027176319
IPIXUNA,IPA008,AGUA,446.01471,0.022690166
IPIXUNA,IPA008,AGUA,453.38947,0.001571679
IPIXUNA,IPA008,AGUA,460.73175,0.00624094
IPIXUNA,IPA008,AGUA,468.09842,0.006118868
IPIXUNA,IPA008,AGUA,475.31885,0.006027314
IPIXUNA,IPA008,AGUA,482.54816,0.004333562
IPIXUNA,IPA008,AGUA,489.79486000000003,0.006881819
IPIXUNA,IPA008,AGUA,497.05865,0.008316167
IPIXUNA,IPA008,AGUA,504.51172,0.007598993
IPIXUNA,IPA008,AGUA,512.04639,0.006637675
IPIXUNA,IPA008,AGUA,519.54376,0.01593042
IPIXUNA,IPA008,AGUA,527.3053,0.022674907
IPIXUNA,IPA008,AGUA,535.05255,0.034042876
IPIXUNA,IPA008,AGUA,542.88513,0.042374305
IPIXUNA,IPA008,AGUA,550.91461,0.044693675
IPIXUNA,IPA008,AGUA,559.02026,0.043823913
IPIXUNA,IPA008,AGUA,567.20612,0.035492484
IPIXUNA,IPA008,AGUA,575.48682,0.036346991
IPIXUNA,IPA008,AGUA,583.84412,0.03305104
IPIXUNA,IPA008,AGUA,592.33899,0.024567025
IPIXUNA,IPA008,AGUA,601.0144,0.025146868
IPIXUNA,IPA008,AGUA,609.95819,0.026626993
IPIXUNA,IPA008,AGUA,618.71997,0.027649349
IPIXUNA,IPA008,AGUA,627.77844,0.030167086
IPIXUNA,IPA008,AGUA,636.67627,0.027542535
IPIXUNA,IPA008,AGUA,645.96381,0.029510949
IPIXUNA,IPA008,AGUA,655.41876,0.028809033
IPIXUNA,IPA008,AGUA,664.8941,0.025345236
IPIXUNA,IPA008,AGUA,674.46436,0.023727778
IPIXUNA,IPA008,AGUA,684.13727,0.029999238
IPIXUNA,IPA008,AGUA,694.12836,0.04866102
IPIXUNA,IPA008,AGUA,703.737,0.077882051
IPIXUNA,IPA008,AGUA,713.72687,0.1241474
IPIXUNA,IPA008,AGUA,723.87994,0.188738838
IPIXUNA,IPA008,AGUA,733.9552,0.239917606
IPIXUNA,IPA008,AGUA,744.14954,0.298664838
IPIXUNA,IPA008,AGUA,754.4696,0.347554743
IPIXUNA,IPA008,AGUA,764.85645,0.37654689
IPIXUNA,IPA008,AGUA,775.2735,0.395742744
IPIXUNA,IPA008,AGUA,785.65955,0.371450365
IPIXUNA,IPA008,AGUA,796.12701,0.379583418
IPIXUNA,IPA008,AGUA,806.71106,0.401541173
IPIXUNA,IPA008,AGUA,817.31104,0.376928359
IPIXUNA,IPA008,AGUA,827.91949,0.395208657
IPIXUNA,IPA008,AGUA,838.52722000000006,0.408407718
IPIXUNA,IPA008,AGUA,849.20996,0.409613192
IPIXUNA,IPA008,AGUA,859.97314,0.416525513
IPIXUNA,IPA008,AGUA,870.74255,0.423239499
IPIXUNA,IPA008,AGUA,881.45605,0.438513786
IPIXUNA,IPA008,AGUA,892.08093,0.44475472
IPIXUNA,IPA008,AGUA,902.80164,0.427527279
IPIXUNA,IPA008,AGUA,913.44507,0.407705814
IPIXUNA,IPA008,AGUA,923.9502,0.46312657
IPIXUNA,IPA008,AGUA,934.11206,0.48187992
IPIXUNA,IPA008,AGUA,944.62732,0.491355777
IPIXUNA,IPA008,AGUA,956.27148,0.40460822
IPIXUNA,IPA008,AGUA,967.02667,0.340276182
IPIXUNA,IPA008,AGUA,977.36542,0.359822989
IPIXUNA,IPA008,AGUA,943.35791,0.389486521
IPIXUNA,IPA008,AGUA,951.40143,0.384054333
IPIXUNA,IPA008,AGUA,959.974,0.332982361
IPIXUNA,IPA008,AGUA,969.84491,0.367193103
IPIXUNA,IPA008,AGUA,979.224,0.363698781
IPIXUNA,IPA008,AGUA,988.91791,0.374883652
IPIXUNA,IPA008,AGUA,998.9082,0.385076672
IPIXUNA,IPA008,AGUA,1008.6443,0.389700174
IPIXUNA,IPA008,AGUA,1018.5357,0.400183111
IPIXUNA,IPA008,AGUA,1029.344,0.417319
IPIXUNA,IPA008,AGUA,1037.9878,0.422201872
IPIXUNA,IPA008,AGUA,1047.675,0.427862972
IPIXUNA,IPA008,AGUA,1057.5737,0.436636925
IPIXUNA,IPA008,AGUA,1067.7948,0.437232018
IPIXUNA,IPA008,AGUA,1078.2161,0.4285191
IPIXUNA,IPA008,AGUA,1088.761,0.427878231
IPIXUNA,IPA008,AGUA,1099.2776,0.415030122
IPIXUNA,IPA008,AGUA,1109.8894,0.410406649
IPIXUNA,IPA008,AGUA,1120.6759,0.426565945
IPIXUNA,IPA008,AGUA,1131.3048,0.609689474
IPIXUNA,IPA008,AGUA,1142.0703,0.487968266
IPIXUNA,IPA008,AGUA,1152.6501,0.361882955
IPIXUNA,IPA008,AGUA,1163.676,0.34331274
IPIXUNA,IPA008,AGUA,1174.7142,0.332219422
IPIXUNA,IPA008,AGUA,1185.5884,0.341405362
IPIXUNA,IPA008,AGUA,1196.3394,0.349080652
IPIXUNA,IPA008,AGUA,1207.2737,0.344441891
IPIXUNA,IPA008,AGUA,1217.8635,0.350591302
IPIXUNA,IPA008,AGUA,1229.1852,0.358846426
IPIXUNA,IPA008,AGUA,1240.2145,0.366643786
IPIXUNA,IPA008,AGUA,1250.9799,0.385214001
IPIXUNA,IPA008,AGUA,1262.5322,0.40813306
IPIXUNA,IPA008,AGUA,1273.4963,0.418677032
IPIXUNA,IPA008,AGUA,1284.4878,0.38472572
IPIXUNA,IPA008,AGUA,1295.4218,0.35225451
IPIXUNA,IPA008,AGUA,1306.218,0.3287251
IPIXUNA,IPA008,AGUA,1317.2566,0.317860693
IPIXUNA,IPA008,AGUA,1328.2993,0.303807139
IPIXUNA,IPA008,AGUA,1339.1294,0.377004653
IPIXUNA,IPA008,AGUA,1459.3157,0.427649349
IPIXUNA,IPA008,AGUA,1469.9308,0.33261615
IPIXUNA,IPA008,AGUA,1480.8422,0.185595483
IPIXUNA,IPA008,AGUA,1491.4292,0.112947278
IPIXUNA,IPA008,AGUA,1502.0236,0.095506221
IPIXUNA,IPA008,AGUA,1512.6333,0.102052338
IPIXUNA,IPA008,AGUA,1523.2222,0.108979933
IPIXUNA,IPA008,AGUA,1533.7764,0.113817044
IPIXUNA,IPA008,AGUA,1544.2262,0.125276566
IPIXUNA,IPA008,AGUA,1554.8168,0.129182875
IPIXUNA,IPA008,AGUA,1565.3688,0.135210186
IPIXUNA,IPA008,AGUA,1575.6274,0.146318763
IPIXUNA,IPA008,AGUA,1585.8597,0.155001149
IPIXUNA,IPA008,AGUA,1596.2454,0.159609362
IPIXUNA,IPA008,AGUA,1606.4913,0.163302049
IPIXUNA,IPA008,AGUA,1616.8336,0.16989395
IPIXUNA,IPA008,AGUA,1627.021,0.172091246
IPIXUNA,IPA008,AGUA,1637.0919,0.174456403
IPIXUNA,IPA008,AGUA,1647.2316,0.174471661
IPIXUNA,IPA008,AGUA,1656.933,0.175127789
IPIXUNA,IPA008,AGUA,1667.1851,0.173067823
IPIXUNA,IPA008,AGUA,1677.3193,0.177401394
IPIXUNA,IPA008,AGUA,1687.4269,0.176684216
IPIXUNA,IPA008,AGUA,1697.2943,0.173449308
IPIXUNA,IPA008,AGUA,1707.0945,0.173052564
IPIXUNA,IPA008,AGUA,1716.8589,0.16920729
IPIXUNA,IPA008,AGUA,1726.6516,0.16826123
IPIXUNA,IPA008,AGUA,1736.4883,0.16920729
IPIXUNA,IPA008,AGUA,1746.2192,0.154283971
IPIXUNA,IPA008,AGUA,1755.833,0.150591284
IPIXUNA,IPA008,AGUA,1765.5127,0.151369497
IPIXUNA,IPA008,AGUA,1775.1178,0.160982683
